date,TT,AN,AP,AR,AS,BR,CH,CT,DATEYMD,DD,DL,DN,GA,GJ,HP,HR,JH,JK,KA,KL,LA,LD,MH,ML,MN,MP,MZ,NL,OR,PB,PY,RJ,SK,TG,TN,TR,UN,UP,UT,WB,
28-Apr-21,274171,44,6433,17,1098,8818,435,15506,2021-04-28,0,24130,221,839,8595,1552,7618,4362,963,11833,15505,137,138,61181,138,59,14156,49,32,4521,5272,632,8303,21,5093,15114,35,0,35903,3485,11933,
29-Apr-21,291727,37,8188,47,1797,10926,447,16489,2021-04-29,0,25615,138,914,9544,1241,9535,4755,1617,14142,21116,192,45,68537,129,314,13363,90,29,4679,5059,565,10964,22,4009,15542,13,0,25613,3129,12885,
30-Apr-21,299198,58,8468,49,2449,11194,457,13677,2021-04-30,0,25288,325,955,10180,1734,9348,4002,1287,14884,17500,247,56,69710,166,74,13584,44,12,5014,5106,653,10034,19,5926,16007,50,0,32494,4215,13932,
01-May-21,308688,72,11579,56,2229,10905,472,13532,2021-05-01,0,27421,280,1310,10582,1224,8509,5433,1801,18341,15493,166,41,61326,192,79,14562,0,44,5634,4448,623,11676,41,6542,17164,67,0,38826,3644,14374,
02-May-21,300004,25,11411,83,2831,11694,483,12358,2021-05-02,0,24444,260,1255,11146,1614,10423,4541,1453,21148,16296,193,275,51356,154,80,13890,120,27,6527,5244,987,11262,68,5567,17576,41,0,36650,2935,15587,
03-May-21,318910,52,10227,90,2534,13603,528,14398,2021-05-03,0,20293,226,1425,11999,1531,13293,5614,1536,20901,19519,149,109,59500,177,107,13408,66,30,6488,6016,790,11949,100,6206,18016,62,0,38687,3344,15937,
04-May-21,337699,29,12207,138,2851,11926,542,12093,2021-05-04,0,18788,229,1870,12121,1992,11525,5811,1878,24714,26148,151,210,65934,204,111,11249,56,32,6164,6115,886,14146,22,7432,19112,87,0,38683,5696,16547,
05-May-21,330718,49,11128,76,2916,11726,610,10152,2021-05-05,0,19209,228,2192,12995,1480,10640,5804,2338,26841,23106,131,160,57006,147,121,9643,137,33,6176,6701,933,17022,89,8126,20062,59,0,40852,4757,17073,
06-May-21,328349,30,10141,140,2976,13364,693,11600,2021-05-06,0,20028,136,2023,13021,2046,12246,5740,2836,18943,27152,160,134,63842,129,33,12965,46,38,6854,5126,779,16044,50,6551,21546,75,0,28902,4548,17412,
07-May-21,327675,72,12749,132,3262,13489,797,13624,2021-05-07,0,19085,210,2175,13085,2376,13584,5293,2752,28623,26662,145,118,37386,176,83,4815,108,112,8401,4976,1079,16930,123,17183,22381,149,0,33117,4643,17780,
08-May-21,386395,26,19272,135,3053,14962,861,12198,2021-05-08,0,20160,172,3025,14737,3013,14366,5953,2500,34881,27456,143,215,82266,152,85,4445,124,19,7664,6647,1177,17667,65,7994,23110,117,0,34721,4771,18243,
09-May-21,353777,32,18832,188,4045,13364,879,13243,2021-05-09,0,14738,222,3078,14770,2459,12639,6461,2423,31796,29318,105,148,60226,179,135,4538,172,128,8541,5850,1158,16880,116,7646,23515,132,0,34636,2731,18454,
10-May-21,355930,37,16167,179,4231,15800,714,13138,2021-05-10,0,13306,193,2367,14931,2355,16192,6962,2855,32188,31209,106,124,61607,241,87,7324,165,47,9706,6894,1108,13499,139,7754,20904,130,0,29709,4887,18675,
11-May-21,355398,24,14502,232,4409,13852,805,12786,2021-05-11,0,13583,204,2475,15198,3099,15728,7631,3537,22584,32978,130,104,71966,206,195,9517,82,45,7564,7324,1359,13198,34,7430,19182,150,0,29358,4933,18994,
12-May-21,352005,26,19095,108,3880,12265,859,9035,2021-05-12,0,14071,161,2840,15264,2187,14264,8331,3603,34752,34600,147,87,58805,314,358,10324,118,98,8547,4971,1247,12840,93,5695,19508,137,0,27139,7005,19231,
13-May-21,344676,38,18638,180,4219,11008,837,12274,2021-05-13,0,15189,132,2266,15269,3817,16041,6882,2995,34057,33733,106,117,54535,228,253,10157,85,91,8665,8237,912,12929,142,6876,19287,127,0,19425,5748,19181,
14-May-21,353200,12,19177,223,4168,14131,925,10908,2021-05-14,0,14140,189,2960,15365,3375,14577,7112,3814,35879,31319,231,102,53249,327,381,11671,206,66,9329,8446,1088,13270,169,6361,20037,200,0,26179,4483,19131,
15-May-21,362547,42,18739,199,3254,14340,963,13098,2021-05-15,0,11592,189,3512,15076,4138,12593,6762,4140,34425,29442,180,95,59073,215,403,11973,87,53,10781,8125,1774,17481,201,6026,20905,250,0,28404,4806,19211,
16-May-21,378526,16,21101,168,4225,14202,857,11552,2021-05-16,0,9706,150,3793,14483,4974,14856,7119,3934,36475,34296,122,146,59318,354,399,12345,189,108,12077,9059,1491,24440,252,5892,21317,126,0,24837,5034,19113,
17-May-21,422391,46,17334,214,4737,11216,876,13865,2021-05-17,0,10918,90,4008,12342,3760,14279,5463,4042,34635,99651,134,129,48211,237,455,11513,245,104,11821,8552,1701,29459,224,5559,20486,292,0,23045,3647,19101,
18-May-21,389758,30,21274,302,4311,11174,867,12098,2021-05-18,0,9403,99,3120,9557,4565,14897,4859,3823,58395,45926,156,151,52898,470,337,11358,162,192,10242,8174,1670,25160,94,5186,21362,269,0,21108,7019,19050,
19-May-21,369005,26,24819,148,4057,12043,870,10048,2021-05-19,0,9427,101,2160,9001,3091,11821,4528,4338,49951,48413,127,59,51457,411,347,10337,177,215,10036,7872,1555,16039,222,4976,23863,317,0,19669,7333,19151,
20-May-21,357173,16,23098,214,3071,9977,891,9501,2021-05-20,0,7831,55,3694,8308,4257,14734,4326,4042,52257,44369,106,97,47371,465,546,9746,136,218,9870,8736,1304,16705,216,4826,25368,316,0,13590,8006,18910,
21-May-21,357625,16,20811,206,4987,10151,790,9867,2021-05-21,0,7288,95,3075,8783,4535,13486,4117,4466,52581,41032,110,177,44493,419,1247,9405,114,225,10881,8652,2017,18264,261,4801,24478,379,0,17668,8731,19017,
22-May-21,355138,24,18336,291,4659,8676,790,10131,2021-05-22,0,6453,72,2693,8445,5021,11327,3929,4117,61766,45400,211,143,40294,509,652,9327,215,214,10601,7363,2011,15464,267,4723,25776,332,0,17540,8164,19202,
23-May-21,302253,32,20109,260,5785,8111,741,7980,2021-05-23,0,5158,62,2545,8734,4059,9480,4375,4956,35573,37316,122,141,29177,553,609,7587,103,137,11627,8527,1903,16520,198,4693,25196,196,0,14086,6173,19429,
24-May-21,326737,22,18373,248,5252,5500,684,8985,2021-05-24,0,4375,46,2362,9305,3686,8359,3291,3999,57333,36039,184,124,42320,679,611,6989,180,137,11614,6803,1915,16654,224,4305,27026,474,0,11918,7051,19670,
25-May-21,295264,49,20917,231,4783,6015,618,7893,2021-05-25,0,4251,51,2082,9676,3067,6720,3155,3623,38224,33397,179,104,36176,755,468,7373,141,161,11769,6451,1571,15635,87,4298,28745,427,0,10441,6674,19057,
26-May-21,283054,29,24105,190,6266,6641,706,5767,2021-05-26,0,3952,53,1363,10007,2196,5476,2403,4023,40738,35525,130,190,23065,752,379,7479,132,131,10635,6397,1927,13192,242,3816,29717,965,0,10540,4854,19071,
27-May-21,271002,18,21385,254,4784,5015,637,6815,2021-05-27,0,3725,27,1557,9302,3409,5679,1778,4352,31459,30539,145,180,34370,597,576,6845,195,195,11551,5995,1486,10396,224,3961,30063,1066,0,6995,6306,19121,
28-May-21,285332,39,20746,333,5760,5362,526,5261,2021-05-28,0,2799,339,1396,7965,3150,5025,1982,3637,52252,26270,172,268,31671,941,579,5796,156,134,11954,6797,1779,11177,227,3982,31255,1033,0,8145,7028,19396,
29-May-21,264483,30,20392,394,3905,5168,450,6391,2021-05-29,0,2380,32,1206,7109,2738,3752,1647,4334,42443,28100,141,218,31964,890,564,4995,220,156,11513,5698,1718,8108,231,3837,31759,878,0,7902,4446,18774,
30-May-21,237664,23,21133,306,5690,4130,509,5271,2021-05-30,0,1803,29,1663,5146,2869,3370,1724,3805,28053,29013,96,137,22532,974,563,5059,98,109,11881,5371,1895,9636,130,3660,32982,722,0,6713,1927,18642,
31-May-21,255125,36,19845,350,5037,3196,483,5651,2021-05-31,0,1622,68,1825,4721,2167,3671,1816,4070,44473,28525,105,483,33000,977,546,5023,253,215,10405,4904,1629,8000,83,3464,31223,873,0,5491,3039,17856,
01-Jun-21,231397,26,18257,352,4992,3100,389,4471,2021-06-01,0,1423,46,1777,4869,2097,3453,1449,3682,29271,24117,120,322,35949,760,629,4120,133,373,11095,5039,1403,6114,334,3308,31673,845,0,5625,2062,17722,
02-Jun-21,211890,36,15612,329,4389,2772,361,3244,2021-06-02,0,1287,62,1711,4098,1292,2705,1272,3391,21199,29708,140,266,29270,711,622,4113,147,94,10594,4426,1393,6038,136,2242,32263,864,0,4939,2778,17386,
03-Jun-21,206722,39,16223,337,4790,2238,226,3854,2021-06-03,0,1058,34,1695,3018,1891,2889,775,2694,24036,26569,137,256,25617,594,783,3746,108,284,10434,4512,950,6456,205,3043,32221,458,0,4260,3354,16938,
04-Jun-21,197763,32,15469,415,4263,2090,215,3838,2021-06-04,0,1161,47,1160,3398,2030,2456,1170,2731,22316,25860,272,234,20852,808,592,2045,214,148,11347,4314,1215,4370,262,3821,33646,763,0,3646,4006,16557,
05-Jun-21,189374,24,15958,402,3099,1667,175,3408,2021-06-05,0,1683,41,1433,3004,1102,1744,1098,2615,25346,24003,254,143,21776,801,740,2225,335,177,7616,3619,1312,3364,283,3762,32472,670,0,4346,2531,16146,
06-Jun-21,174156,18,13568,381,4076,1799,162,2589,2021-06-06,0,1189,25,1449,2915,1462,1483,838,3099,25659,21429,131,225,14433,690,646,1934,194,160,7358,3790,1138,3854,247,3614,33161,532,0,2446,1580,15882,
07-Jun-21,182866,18,13702,513,4613,1196,139,3449,2021-06-07,0,876,11,1095,2613,1444,1674,726,4178,27299,22263,139,195,21081,689,783,1782,208,169,8429,3350,1196,3429,384,3527,31360,789,0,2860,2335,14352,
08-Jun-21,162356,23,14641,438,3419,1010,121,2707,2021-06-08,0,521,34,952,2122,1155,1090,803,2880,23449,20019,142,53,16577,773,579,1376,216,153,8836,2642,938,2617,214,2982,31045,595,0,2227,2717,12290,
09-Jun-21,149022,17,12292,279,4355,-2837,118,2298,2021-06-09,0,752,39,547,1675,839,940,615,3046,20246,20237,71,231,16379,507,602,1329,122,965,8032,2521,932,2282,371,1801,31253,861,0,1705,3088,10512,
10-Jun-21,135329,21,12981,302,5123,985,132,1858,2021-06-10,0,560,15,584,1505,862,1221,557,2363,15721,17994,160,137,11449,427,668,1132,213,117,8299,2337,646,2268,113,2524,32049,363,0,1231,3242,5170,
11-Jun-21,122685,11,11135,288,5241,1099,84,2069,2021-06-11,0,504,20,819,1526,957,1036,584,1885,14973,15355,88,104,8104,526,1105,1240,254,209,8516,2071,967,1475,277,2493,29243,850,0,1642,1614,4321,
12-Jun-21,132664,12,11577,380,5600,1062,79,1652,2021-06-12,0,497,15,601,1278,831,944,493,2153,21614,18172,88,101,14910,610,751,985,187,235,7578,2135,844,975,292,2384,27463,565,0,1757,695,3149,
13-Jun-21,119574,29,12492,434,5403,868,71,1858,2021-06-13,0,376,17,581,1063,855,821,723,1965,18646,17856,105,72,7504,547,726,780,203,204,7733,1980,809,1260,387,2261,25895,703,0,1221,629,2497,
14-Jun-21,117376,9,10114,356,4299,851,61,1600,2021-06-14,0,355,15,720,1106,664,812,483,2139,15409,16743,135,82,14732,487,499,516,131,405,8182,1650,686,1231,281,2175,25561,610,0,1116,990,2171,
15-Jun-21,107776,15,10567,326,2906,813,58,1544,2021-06-15,0,364,14,548,1006,691,564,596,1830,14785,13536,57,96,15176,542,476,528,312,322,6799,1691,629,1006,272,2070,23207,743,0,1104,515,2068,
16-Jun-21,103900,30,10228,289,4881,730,63,1152,2021-06-16,0,516,4,428,935,524,334,587,1649,17913,15689,47,79,10567,453,408,463,223,374,5579,1383,597,928,420,1436,21058,596,0,927,398,2012,
17-Jun-21,88500,25,7728,389,4949,568,96,1027,2021-06-17,0,343,6,465,770,585,546,443,1426,10685,13614,77,86,5890,329,458,404,216,398,6240,1255,480,895,145,1933,22720,246,0,685,345,2033,
18-Jun-21,97854,24,8486,322,4835,594,47,1122,2021-06-18,0,260,9,534,776,577,460,274,1171,15290,12147,75,66,14347,431,447,339,228,362,6252,1229,557,620,166,1897,19860,713,0,774,451,2112,
19-Jun-21,87608,34,8014,229,5141,494,78,1001,2021-06-19,0,201,9,419,874,432,400,305,1197,11832,13145,113,39,10373,585,294,365,271,171,5281,1315,621,518,299,1813,18232,595,0,592,217,2109,
20-Jun-21,78189,15,7772,244,3559,494,70,681,2021-06-20,0,398,6,406,651,399,357,181,1354,8456,12459,90,39,9101,542,444,285,261,143,5082,1173,479,512,139,1798,17043,661,0,561,206,2128,
21-Jun-21,82031,14,7504,270,3699,410,56,1116,2021-06-21,0,173,10,413,619,490,287,228,1224,8404,13596,31,27,13758,655,660,304,277,166,4587,1271,428,533,273,1707,15281,646,0,478,323,2113,
22-Jun-21,68697,4,8376,279,2482,468,56,1032,2021-06-22,0,467,2,438,612,316,263,180,999,8111,11730,38,34,9043,341,649,318,233,146,4159,880,433,437,152,1771,11144,449,0,397,221,2037,
23-Jun-21,69187,15,7324,233,3802,398,63,813,2021-06-23,0,702,4,390,487,234,195,190,839,6455,13683,32,31,11032,434,543,275,196,277,4052,801,415,364,171,1280,10432,554,0,302,152,2017,
24-Jun-21,64369,4,6464,298,3604,355,42,605,2021-06-24,0,131,4,258,507,322,253,252,682,9768,11469,46,60,9371,298,655,255,220,155,3486,715,276,306,198,1511,9046,243,0,308,250,1952,
25-Jun-21,64819,31,6313,305,3977,365,45,710,2021-06-25,0,198,9,277,431,318,185,172,871,6524,11056,38,39,10138,354,4083,198,238,127,3644,768,363,277,155,1556,8132,399,0,320,228,1975,
26-Jun-21,57866,20,5773,262,3499,335,44,526,2021-06-26,0,158,9,293,352,249,227,166,864,6126,11124,33,42,8752,499,534,204,309,106,3682,740,421,170,213,1489,7661,390,0,328,272,1994,
27-Jun-21,58563,1,5570,216,3261,292,37,364,2021-06-27,0,285,5,301,305,244,217,163,745,7699,12351,23,24,8562,570,509,129,177,73,3578,641,331,264,203,1492,7159,459,0,169,122,2022,
28-Jun-21,57016,20,4714,213,3394,330,30,787,2021-06-28,0,72,16,326,315,207,172,115,549,5933,11529,31,34,10812,508,608,138,255,175,3385,614,336,210,178,1417,6553,466,0,261,280,2033,
29-Jun-21,60789,10,5757,233,1996,330,41,676,2021-06-29,0,119,7,286,326,208,160,149,493,14724,10283,53,16,8623,489,488,86,217,108,3520,485,327,147,103,1362,6013,439,0,254,237,2024,
30-Jun-21,61813,12,5498,207,3053,331,23,352,2021-06-30,0,240,3,201,304,169,131,120,562,12763,11808,27,23,10353,392,494,78,676,165,3233,452,254,191,260,1006,5537,380,0,292,243,1980,
01-Jul-21,59054,0,3963,286,3329,224,22,581,2021-07-01,0,111,2,221,300,149,127,156,573,14302,11564,34,55,8634,250,578,65,357,82,3457,443,227,142,36,1197,5044,150,0,260,244,1889,
02-Jul-21,57497,17,4284,223,2902,202,15,467,2021-07-02,0,407,4,285,228,214,148,111,437,14337,10243,32,48,8385,365,603,54,354,116,3265,390,276,159,156,1175,4952,467,0,228,108,1840,
03-Jul-21,52270,5,4346,272,2524,284,16,581,2021-07-03,0,106,3,207,190,243,98,116,497,7751,12515,11,43,8395,522,520,61,355,94,3158,368,271,138,182,1114,4724,350,0,204,187,1819,
04-Jul-21,42342,3,3692,263,2775,211,16,211,2021-07-04,0,111,4,202,128,166,87,198,426,4775,11551,21,20,3378,632,602,50,407,86,3358,358,272,147,133,1088,4382,363,0,305,144,1777,
05-Jul-21,51933,6,3435,267,2521,202,38,443,2021-07-05,0,132,3,281,194,165,117,93,461,5631,11346,19,32,13027,448,609,39,365,81,3326,328,262,140,324,1061,4029,366,0,195,250,1697,
06-Jul-21,47054,4,3748,291,1745,221,22,533,2021-07-06,0,154,4,230,208,180,94,108,421,4992,10751,24,34,10548,497,592,44,357,113,3258,280,219,126,151,1028,3855,283,0,218,101,1620,
07-Jul-21,44529,6,4019,211,3136,142,35,315,2021-07-07,0,64,4,196,289,159,70,98,419,3081,11629,23,27,8899,424,446,32,260,105,2920,275,225,128,87,748,3704,472,0,191,104,1586,
08-Jul-21,44204,2,3461,301,2946,155,13,446,2021-07-08,0,101,6,176,534,159,77,110,353,3342,11414,59,25,8815,366,634,47,364,125,2896,246,144,180,51,993,3565,230,0,258,120,1490,
09-Jul-21,45291,1,4576,305,2481,217,16,307,2021-07-09,0,127,11,188,196,129,89,82,304,3045,10454,15,34,10458,417,959,38,117,86,3341,259,192,70,137,987,3411,472,0,162,184,1424,
10-Jul-21,41511,0,3937,292,2854,236,13,487,2021-07-10,0,81,2,183,258,162,50,82,355,2879,11867,35,22,6026,506,483,40,263,111,3120,248,255,119,129,917,3321,429,0,183,200,1366,
11-Jul-21,39688,0,3231,276,2793,157,12,263,2021-07-11,0,99,1,241,262,150,62,61,349,2326,12502,14,52,6013,421,570,0,231,77,2824,211,213,100,119,869,3188,441,0,134,112,1314,
12-Jul-21,47544,3,3041,364,2916,127,13,564,2021-07-12,0,92,6,186,161,137,59,64,448,3204,11447,15,48,15277,523,590,-1440,185,83,2937,198,171,74,130,858,3104,398,0,112,205,1244,
13-Jul-21,42436,3,3034,343,1456,108,19,658,2021-07-13,0,84,1,198,113,151,59,82,416,2489,10331,14,21,10978,506,588,1501,191,80,2641,168,153,76,170,848,3058,419,0,149,144,1186,
14-Jul-21,39293,1,3329,286,2655,108,12,370,2021-07-14,0,71,1,171,71,100,50,71,358,2537,12974,4,18,6067,458,583,19,268,49,2605,141,177,90,170,605,3021,418,0,134,140,1161,
15-Jul-21,39827,0,2933,369,2498,110,10,342,2021-07-15,0,88,0,134,90,174,43,62,334,3188,12370,8,14,7391,338,677,36,216,97,2563,147,122,69,92,808,3006,249,0,98,62,1089,
16-Jul-21,43878,1,3001,356,2656,104,15,358,2021-07-16,0,79,7,236,70,138,40,51,208,2748,10697,9,20,13452,264,643,33,351,61,2317,194,161,54,152,784,2986,435,0,140,32,1025,
17-Jul-21,42051,1,2467,412,2495,105,13,354,2021-07-17,0,91,3,152,110,138,47,64,277,3144,13197,8,14,8950,585,742,23,307,60,2400,194,171,47,219,772,2802,473,0,106,66,1042,
18-Jul-21,38545,4,3290,367,2277,109,22,281,2021-07-18,0,80,2,219,71,153,35,42,243,2463,13613,11,8,5756,483,723,20,227,56,2492,184,144,49,98,731,2743,416,0,69,52,1012,
19-Jul-21,45356,3,2744,458,2138,98,8,562,2021-07-19,0,58,2,225,74,163,56,53,268,3015,13206,11,8,13051,323,741,29,325,60,2248,142,125,69,136,729,2558,515,0,102,47,1006,
20-Jul-21,36876,2,2201,404,1645,126,18,320,2021-07-20,0,37,4,157,61,114,34,49,221,2706,12052,19,14,7510,476,736,31,373,72,2341,115,128,66,111,704,2439,410,0,155,33,992,
21-Jul-21,38891,4,2412,365,2426,129,8,136,2021-07-21,0,61,0,122,50,83,27,51,175,2214,14131,7,4,7839,375,1032,20,261,41,1943,94,139,55,96,565,2423,501,0,107,14,981,
22-Jul-21,38403,3,2199,468,2262,54,9,359,2021-07-22,0,29,2,129,53,119,47,32,172,2572,13454,10,11,7756,307,868,17,295,60,2210,123,72,22,189,696,2475,259,0,56,48,966,
23-Jul-21,35144,2,2365,517,1869,100,2,312,2021-07-23,0,69,1,139,61,129,38,45,166,2243,11067,20,7,5979,411,1725,24,287,77,2044,105,132,66,179,767,2516,594,0,86,58,942,
24-Jul-21,40038,3,2737,406,1788,125,6,410,2021-07-24,0,52,2,213,42,90,35,54,178,2050,15507,6,6,7332,519,872,29,334,59,1865,78,121,26,171,749,2583,543,0,99,28,920,
25-Jul-21,35945,3,2440,360,1501,107,4,176,2021-07-25,0,72,0,149,42,133,45,50,197,1465,15247,5,7,5212,288,864,13,334,85,2108,117,102,35,169,710,2447,476,0,66,24,892,
26-Jul-21,42503,2,2017,435,1830,85,1,411,2021-07-26,0,80,1,107,49,120,32,45,189,1937,14912,6,6,11077,485,1037,14,339,78,2204,96,98,33,222,715,2361,490,0,64,50,875,
27-Jul-21,41653,2,2304,472,1312,59,6,254,2021-07-27,0,42,2,151,57,118,34,37,183,2039,13415,5,8,12645,453,876,13,322,42,1969,93,98,34,170,729,2312,434,0,73,52,838,
28-Jul-21,38537,6,1956,325,1791,80,6,327,2021-07-28,0,61,5,127,39,84,28,36,144,1430,17761,12,11,6105,409,871,18,424,75,1699,84,96,40,198,578,2394,344,0,116,46,811,
29-Jul-21,42115,0,1807,383,1664,42,4,270,2021-07-29,0,70,6,93,33,73,17,34,175,1332,16649,8,13,11032,423,1016,18,501,113,2039,60,49,26,90,746,2145,267,0,44,51,822,
30-Jul-21,37320,3,2127,488,1441,94,4,243,2021-07-30,0,34,7,134,29,100,23,29,109,1631,14651,14,9,7431,517,1014,19,586,75,1841,55,82,33,169,657,2193,488,0,91,64,835,
31-Jul-21,39485,2,2053,451,1480,45,5,203,2021-07-31,0,56,6,128,35,71,27,44,113,1632,16865,4,4,7467,499,981,21,643,95,1899,60,115,22,137,691,2178,457,0,48,129,819,
01-Aug-21,36628,3,2430,415,1449,66,2,157,2021-08-01,0,83,5,105,21,118,23,24,109,1502,17792,1,15,4110,501,957,14,637,51,1773,55,70,13,151,648,2156,224,0,76,45,827,
02-Aug-21,39120,1,1968,469,1469,71,3,234,2021-08-02,0,95,9,72,25,132,25,38,73,1383,15923,5,8,8429,537,1120,10,618,94,1785,63,92,31,251,643,2068,529,0,42,71,734,
03-Aug-21,36552,1,1940,475,1158,77,4,177,2021-08-03,0,65,2,127,42,108,19,28,98,1376,15626,6,8,6799,816,1063,11,535,99,1702,47,132,32,165,647,2047,292,0,34,38,756,
04-Aug-21,41873,3,2412,332,1263,62,3,109,2021-08-04,0,73,0,90,28,145,20,41,127,1714,19478,4,14,7436,572,1226,12,684,79,1630,52,95,27,210,594,2011,402,0,45,42,838,
05-Aug-21,40906,0,2003,349,1249,45,4,188,2021-08-05,0,54,1,88,31,150,25,28,83,1651,20046,9,9,6718,510,1078,13,686,87,1652,45,100,20,215,638,1943,248,0,50,67,823,
06-Aug-21,40026,0,1896,420,1266,63,5,156,2021-08-06,0,41,2,133,24,137,27,28,98,1854,19480,6,16,5859,560,1047,12,953,79,1558,41,103,18,245,645,1908,432,0,79,48,787,
07-Aug-21,43935,1,2103,404,1057,72,5,162,2021-08-07,0,22,3,93,27,134,22,42,136,1640,20265,7,8,9356,709,908,15,893,75,1525,74,91,15,251,657,1839,418,0,58,57,791,
08-Aug-21,39832,1,2458,345,1127,45,5,89,2021-08-08,0,95,2,87,14,172,24,29,129,1914,20108,4,12,4895,817,921,18,813,89,1463,56,112,15,296,623,1807,389,0,49,46,763,
09-Aug-21,41461,2,1795,372,1066,67,4,111,2021-08-09,0,76,2,148,17,203,18,23,196,1776,20004,4,7,7568,479,1405,9,648,60,1475,43,78,34,225,614,1886,237,0,43,47,719,
10-Aug-21,40097,0,2113,301,964,49,4,185,2021-08-10,0,45,3,94,24,186,21,28,124,1947,18493,9,13,7720,707,648,23,868,117,1319,38,84,30,273,621,1930,308,0,43,41,724,
11-Aug-21,39125,1,2316,233,1098,51,1,148,2021-08-11,0,47,0,63,28,138,17,26,114,1618,19411,0,10,6944,384,723,14,1012,78,869,45,98,21,178,455,1917,210,0,63,48,746,
